days_past_due,outstanding_amount,number_of_contacts,previous_late_payments,promised_payment_amount,broken_promises,months_on_book,last_payment_amount,further_delinquency
149,100.0,5,4,1305.7135928276914,0,34,366.3146538763867,0
70,3274.66994973126,2,2,582.4300326753805,3,53,139.8202416581372,1
85,4760.115754677652,3,2,1711.8912904667495,0,4,527.9313466304667,0
57,5410.807715307951,2,1,625.9211395405293,1,44,1123.0230588502188,0
126,5349.556403521373,3,3,1716.2108002067348,1,43,465.6069718662481,1
39,4861.54441327352,2,1,473.6119510492741,0,50,472.0013508731311,0
33,4512.746044431652,0,1,1188.3618183133524,0,41,682.4711053191147,0
18,5723.89090568462,3,2,1082.9719916624308,0,28,498.05643528315073,0
57,6384.50899853151,1,3,2053.387632797774,1,21,236.8113819123736,1
96,10372.126632667829,1,3,992.6647451658458,1,2,358.23041234555285,1
48,10345.580910652932,0,1,171.3911202098003,0,47,337.4356579982789,1
42,5902.990580309564,2,1,860.8693165046284,1,54,749.3904510303503,0
27,3513.9632393598067,1,3,374.69352758516254,0,22,314.65839744212576,1
74,3723.838217345752,2,1,2000.03581988724,0,16,151.63033709083066,1
110,1057.725003226254,6,0,939.333168972622,3,38,842.9206701928997,1
170,7859.70330490953,2,3,546.2397761528839,0,44,759.2880955347912,1
32,4865.795962701834,2,1,802.2588633735434,0,6,590.168408634445,0
26,6311.78477657528,0,0,1940.0010666251649,0,17,291.70036604802,0
25,6001.241951545826,3,3,1853.952654374172,1,17,0.0,0
75,2907.1387675945944,2,2,1291.086708370892,1,52,1167.8849604311613,0
23,2536.7535605419057,2,0,536.6964769272165,1,27,1195.955772784199,1
57,3641.2625210789984,5,5,1008.9730173512644,4,6,543.8433555379036,1
126,6457.178980390839,1,3,517.1070465820969,1,4,549.3756674104916,0
87,4757.744988376204,6,1,1303.413116568764,1,4,264.66022136090044,1
31,100.0,1,2,507.468420200951,1,23,0.0,0
64,1927.5619064465127,1,2,1550.4614608626314,1,22,425.8863913773511,0
33,4197.884467605391,2,0,634.8942224518603,2,53,0.0,0
2,4908.768894707676,3,2,1030.9264962704642,3,51,735.9113968039987,1
18,6546.438097894995,2,3,1199.730872791452,1,24,603.0112766238348,0
175,5117.782907091586,1,1,899.2994338055953,4,5,250.18757047258765,1
161,3911.8630748375,2,3,1448.7342826540594,1,36,742.9444771122692,0
84,3808.74101911276,3,1,1027.5918119728876,1,3,849.5975672762456,0
35,5604.387631530631,1,2,946.7959442580424,2,56,504.27956115771485,0
178,6254.146905264159,1,3,1104.930640639138,0,37,430.361219794555,1
114,4010.591965413686,4,2,1134.548764005992,0,45,478.8037664930864,1
146,1766.9177327173802,3,2,1346.7052033102875,1,12,1036.566122255383,1
110,4704.183775319393,2,3,0.0,0,23,523.1045940260897,0
88,3050.415262405394,7,2,1528.1698685047206,1,59,673.7432884643661,0
72,5862.740898069412,2,4,701.9459626641745,0,56,1082.9416386679138,0
125,9442.243060174407,4,3,267.3720451566785,1,16,208.2483535268724,1
30,945.30722923318,4,3,373.27384538325487,0,50,0.0,0
172,8452.09009008957,4,1,1702.925081674577,0,36,528.7129004262703,1
53,6407.1187803423945,3,3,1311.3426277336048,0,8,707.2525871685875,1
138,8308.522132200633,3,1,0.0,0,2,244.12224447462816,0
87,3692.766789614029,2,2,1061.1543817422462,3,57,653.1807150768082,1
177,661.9168581667554,3,1,751.3977146277584,1,29,892.0845018056662,0
139,5539.087306151212,4,1,964.156275431084,0,24,0.0,1
164,9199.05576971442,2,2,63.19789219374866,1,58,195.46683199624687,1
161,1818.435149954601,6,2,1236.7733940473806,0,57,612.8470207979016,1
175,2269.063444571956,6,0,1266.6170483986623,1,52,207.824475203022,1
13,6761.596069470666,2,2,914.6671716344388,0,56,358.4036557603057,0
40,3463.3793321814464,6,5,960.4738245783604,1,34,602.6191140462946,0
89,9998.255128964922,1,2,553.7280986363843,1,43,143.18516521395867,1
68,6956.227109390482,4,0,858.1980614057547,1,36,0.0,1
42,2842.330052034894,2,2,1620.0006283627213,1,7,350.24052303962014,0
147,3306.060951373792,6,4,871.7317497042098,1,14,578.5882314972517,1
94,3424.6813586672324,1,1,1501.9255246484968,3,23,727.217691325844,1
19,4871.2389311396255,3,1,717.1923896185472,1,43,116.25305716222056,1
23,5913.354047240949,2,5,1100.922760540368,0,54,231.11234112400564,0
54,5694.29254895738,3,0,1103.0068090409882,0,6,725.0916450420882,0
65,1625.8873732206885,3,2,844.7491537362533,1,1,139.618915272423,0
140,7705.626874799695,0,3,1753.6225502259726,1,37,209.82863822022728,0
24,4129.756797846245,3,1,1221.52111434806,1,44,931.040830639764,0
34,2217.3931752539306,4,1,1466.9368102391593,2,18,369.73042846593137,1
53,3610.864518434515,1,4,580.5130206889676,0,36,154.5216922742473,0
136,8042.923406734948,6,3,1841.5226097179525,1,43,542.8309451870651,1
18,5570.969981793705,1,1,859.8178717089726,4,58,680.913940312668,1
57,5832.684598729948,3,1,1444.3379944129538,0,27,638.7774646414013,1
112,1490.0356769107548,1,3,779.2562289860979,2,28,467.9880107073427,1
5,5396.699481671516,4,3,580.0850250843139,1,15,260.26543024271086,0
154,7992.595309590693,4,2,1728.6947460183665,0,7,989.8996028169146,0
158,100.0,2,0,715.3684394054319,0,1,809.9627066627593,1
13,3833.1510734456433,2,2,1125.417478308879,3,34,306.4426349495616,0
83,6869.543041221868,4,1,673.1181093443324,0,52,495.7311600201402,1
29,5474.732658454392,3,3,2.2845611197670905,2,4,252.61354071813852,0
3,1943.5850440251545,2,0,1066.3097518024867,1,32,555.197619413892,0
90,6194.788590000467,3,3,1790.9066989641628,0,43,542.5264629659581,0
104,1497.766839102273,4,3,580.9683325114432,2,46,600.2746299512162,1
123,2397.358896874502,2,4,653.3636118577627,2,20,931.2960678584012,1
76,2712.326469451817,3,1,1081.9221661105898,1,9,716.7439049740761,0
130,9630.164449115377,1,5,1147.9051162406577,1,6,264.25068524740806,1
108,100.0,5,3,708.1450558215272,2,58,172.5421486929264,1
156,212.3137261573729,4,2,340.07640063851056,0,52,583.0206746772151,0
82,5849.965159382846,4,2,1213.8309328837524,1,51,712.1709368315821,1
77,5314.408659820003,4,1,710.4713547559631,1,41,1158.7568402386414,1
2,3590.1991462197816,2,5,1436.129695011581,1,21,97.40251810544328,0
127,5041.475573857411,0,1,545.1083946944773,1,40,761.7434878420727,1
135,1806.3796897252653,3,0,792.473136635689,1,16,349.91007817868183,1
26,5276.379837007711,3,0,537.5285048058565,0,1,1027.212799009921,0
88,5628.768536753947,1,4,989.0665794473178,4,44,389.2142670444986,1
16,8644.100354916154,2,1,602.6940554538683,3,36,853.3546944335864,0
151,10721.8405137543,2,1,1297.1391969315544,0,40,1207.1210458803457,0
168,4197.152404378699,4,3,916.8079125418996,2,48,646.7498703004029,1
73,1180.061899382718,2,1,1120.159004925714,0,18,274.80568842874084,0
32,6154.923126301962,1,2,1096.8915995778127,2,44,320.3120977087242,0
15,4598.579671655049,1,0,488.990970924421,2,40,214.4283175096786,0
141,4465.7413171680455,3,0,1857.1473387523915,1,9,302.0390187110095,0
5,166.77963701454792,2,2,1636.5913738220488,1,47,286.3385731100422,0
74,5295.846628607355,7,1,605.9070232605886,3,21,1207.1210458803457,1
52,6268.576975957141,1,1,300.13342730666966,2,9,267.12484488672374,1
77,7980.214338028822,6,2,916.2495935847652,0,55,544.1721937835174,1
169,3483.541591445124,5,3,548.0837286711193,1,12,630.3088061502184,1
110,2523.851788366374,4,3,807.6507470679626,4,37,619.9631185476654,0
178,3459.5964061647965,4,1,830.6038116150082,1,24,1046.441116171989,1
143,7801.037814934933,0,2,225.64747923720995,0,5,64.89861162223013,1
106,9158.324707495369,2,4,417.09675140168486,2,58,114.99704166548628,1
127,8362.970959219412,1,3,347.8461808771113,1,13,223.3770145441241,0
7,6943.066094779399,3,1,1333.0719171822757,2,35,930.2001028264694,0
40,4903.4580539442295,2,3,782.6739683817862,0,36,662.2510339367216,0
156,5371.204877089265,5,2,1406.4602266997324,0,55,1089.809376739749,1
160,5808.624434214024,3,0,253.4837012798895,2,26,0.0,0
99,4243.647468567646,3,0,1120.663560634709,3,49,682.1956405512485,1
143,7667.5428815164305,5,5,1170.7990564320014,1,50,638.9718044390527,0
85,100.0,2,3,1067.4576386506708,0,31,9.80909836812532,0
65,596.8285960147832,7,0,1318.7727755231067,2,44,634.7710907191088,1
132,100.0,3,1,615.7310865657757,1,53,647.7686896068992,1
11,2593.425960175474,2,2,1363.775427956312,0,21,306.42293980452246,0
108,9038.574170470478,3,0,596.3940894217859,0,59,658.0050302815705,1
26,1433.1309835452853,1,4,760.5981754139189,2,23,172.92387402159216,0
165,1543.5802077794478,0,3,1276.2469320664318,1,11,719.9707174514381,1
151,2523.89790793528,3,0,1644.8560673150555,1,56,856.308345692923,0
85,8322.540928955426,4,1,185.55254933439608,2,40,249.17761335886848,1
168,9305.863596555566,1,5,451.86362645492056,0,7,777.8468962288301,1
151,8045.16783644533,2,0,1087.9296798815053,0,55,61.95857968755985,1
123,8231.127632966278,3,1,1551.4571807928392,2,36,535.4941049068123,1
144,9955.706374544365,6,0,0.0,1,52,513.4433332146808,1
68,100.0,5,5,14.501889650031558,1,48,393.5788053246072,0
104,1325.3362606713183,2,2,1851.991685258431,1,51,387.3970611539835,1
80,2897.794518962145,1,0,2163.3968214888555,1,19,993.8456988859812,0
159,5311.184797046572,4,1,1094.2428149495595,0,21,0.0,1
53,5301.46413927926,4,2,755.9861808998121,0,30,966.4085424092436,0
106,5348.266004935292,3,3,913.5706467480304,1,56,108.08215175517957,1
153,7502.657704773603,1,3,148.6099557454777,0,7,1012.1848011077044,1
44,100.0,6,2,983.3314844058328,0,10,803.3086527719761,0
140,4579.004063352991,4,1,136.04584912428925,1,21,619.4064704596178,0
90,5796.827608738343,2,2,538.17185070709,2,59,864.700104673365,1
101,4023.482396577195,1,1,867.2726704760933,0,23,357.2982162129414,0
97,5567.40926123922,6,1,1113.0124570309383,0,49,663.6158064118159,0
9,8066.633428067507,2,2,1514.011874600208,2,27,461.1716133379911,0
12,5186.665549971097,2,4,188.74164896987247,3,15,596.5679362222529,0
69,11413.35482147584,4,2,2163.3968214888555,2,39,757.2043572248309,1
28,7852.661701527649,3,3,1003.2570945338256,2,57,680.5203079000821,0
56,5798.379618402377,2,3,264.18311077732835,0,45,383.3124469357149,1
99,6511.190268393643,4,2,1489.844960723428,2,29,530.1988437642779,1
110,7229.955019764937,6,1,1245.0117060063335,0,56,462.6303691430397,1
77,10056.26580070716,2,4,461.9736008375152,0,29,307.0392127278602,0
103,8522.867228929643,4,0,496.3294344107443,0,16,813.261496119097,1
106,6542.617265648849,2,4,1410.857099018435,2,30,893.2485685815224,0
109,2814.038880842877,6,0,683.1539990271696,1,7,1207.1210458803457,1
112,6244.782757408439,4,2,514.2326671940932,2,28,282.1643526802387,1
58,6736.804800182701,3,1,1047.2576835928764,1,21,824.6349976270594,1
78,7333.558826097431,2,2,359.8382545662725,2,30,614.5676615393215,1
75,2798.301899503733,7,1,1842.1678423175213,0,2,419.8084371811952,1
42,7214.214403137035,5,1,1122.0979420640735,1,14,763.2583629302048,0
166,7401.536119699563,1,0,1127.9239883768878,2,36,518.6049227464365,1
68,1370.401987615629,6,3,313.84381556902963,1,50,474.273145352634,0
33,1395.7059317504336,2,2,649.5522954547978,0,4,484.4244963879432,0
71,8354.046106378744,6,6,1545.506129605937,3,35,289.00215059379696,0
56,2434.4974660900693,5,1,662.8072360175686,2,37,880.5953843161627,1
105,9613.205845685054,3,2,531.4433189750638,2,52,548.1577951981186,0
101,4163.186493667217,4,1,521.9617327175546,3,43,736.7690413668834,1
51,6154.609543303142,4,4,533.4523791259558,0,2,982.7056522925204,0
74,6008.888684981929,3,1,998.9425124499712,1,20,232.01364770470295,1
171,2856.5912160469948,3,0,628.6921459480807,1,6,1207.1210458803457,1
121,9171.368990090488,2,4,829.6994575074827,1,32,529.6449432365151,1
143,4166.072603403616,3,2,1442.7947620678738,2,39,632.7029774747361,1
166,5176.366462067994,3,2,995.2564489988936,3,18,737.257080928336,1
143,100.0,0,3,1777.4570483121136,2,31,231.49358972378428,1
5,990.8285274559348,1,3,625.176223014735,0,5,259.0421464080606,0
83,8381.386353697877,6,2,340.0052869613278,0,52,423.7938966693184,0
51,4983.402996525214,3,1,1578.0619925082265,2,13,537.2190162418428,0
10,3243.300775283847,3,3,1120.1887081729376,0,1,258.0728971591951,0
140,3291.519325702884,1,6,984.1535533031372,1,6,86.79667774022772,1
4,6645.76092700099,2,3,869.0730037067763,1,53,846.5173229810725,0
95,8781.11326419153,0,0,544.0207517256309,2,39,171.75202888445557,1
146,3314.8059125939158,2,2,0.0,0,34,774.4269230544176,1
80,8287.585393055626,4,3,1440.717848179191,1,16,142.8529062162923,0
36,4519.7730114851565,2,2,1456.4473881406022,1,26,296.2722569084665,0
25,6501.948669612526,5,2,491.139101760653,1,13,447.1394190121781,0
98,100.0,3,3,281.77262746214444,2,4,1185.2851712943238,0
164,188.96875465068752,2,2,671.4859741015805,1,36,557.2344889133491,1
101,7460.257245076741,7,4,271.55692428652526,0,10,580.2107627893686,1
9,5824.82882080575,0,1,1630.2376931705976,0,10,458.3020622258948,0
61,6211.03159507443,3,3,384.8011189183791,0,46,233.92701097601832,0
53,1763.6928516076528,1,4,1412.834514678694,0,27,704.5777988406272,0
146,3733.295224044559,4,1,548.7339059531275,3,52,508.8023183927135,1
171,100.0,2,0,1392.0029001413325,0,15,921.9095558924582,0
163,2457.655445301702,0,2,1256.0291371856165,2,35,155.00212837951818,1
63,4931.414191621162,4,1,1793.8902478550913,2,26,902.604671863945,1
121,5983.481022585149,4,3,399.5086859088376,1,34,569.693776507403,1
105,2861.210558676487,3,1,362.61361292091647,1,27,263.75755632084145,1
4,6656.460603149832,3,1,670.7703408689201,1,4,591.8536074080031,1
93,4885.159202842606,4,2,2155.275657983375,1,47,255.45923609377508,0
169,4322.210559341647,3,1,617.234062469455,1,12,858.6752255279562,1
173,5250.893607767587,1,2,968.4897555828776,0,42,465.6448180239721,1
178,11298.857677850494,4,3,1094.0152659281289,1,41,259.627203641484,1
28,4516.979467986195,3,4,830.3180479665867,0,57,333.5573383774881,0
170,7856.730778666721,2,2,1557.370489080383,1,23,263.34488543830764,1
80,6638.855833134776,4,1,980.6984102711044,2,42,961.2383397805056,0
76,4255.521866014702,4,0,1540.490838376994,0,30,161.4977739965322,0
116,349.14155107603074,4,1,1806.1158040452376,1,56,479.5662046411789,0
69,3118.318271673192,3,4,1102.834762099301,0,55,577.1777218281238,1
98,5229.15048051039,5,3,825.9756858846104,2,33,367.8206502599169,1
2,4685.6696707846695,4,1,1282.580121301175,1,16,95.39461451773263,0
167,8889.899519522412,1,1,1593.053877005536,1,42,1127.9785115595478,1
96,2799.4948753976096,2,1,698.6674012421124,1,28,402.4183785853281,1
17,4559.565895024729,5,4,1379.0914313061326,0,4,106.30170266869226,0
112,6609.09337061567,3,1,1076.5328210400742,0,23,266.6512266043489,0
91,4165.59061902685,3,3,1018.4979727485432,1,55,536.0784711944738,0
88,7921.02051990199,2,4,0.0,2,6,447.7843888328773,1
163,1737.296985571248,1,2,1436.8367792699569,0,17,79.2278533297503,1
174,440.69846576680993,4,2,1064.6476096203662,0,54,591.408789658472,1
170,4140.738215052327,4,3,1008.7426918129815,0,33,148.85352876320889,1
167,4786.889476361654,4,0,644.735926244937,1,7,732.2587181143106,1
90,5654.302641338104,2,1,256.6879735434589,2,37,616.6866025792294,1
49,5415.36404892798,3,0,526.0239975044192,0,29,409.7521955737611,1
38,3774.8110113918574,1,3,529.4999157974935,1,3,1207.1210458803457,0
151,476.0966618877328,3,3,1627.6320690084765,3,19,331.04630792004843,1
150,4643.8736821588345,5,3,563.2455122141498,1,56,463.9271939087291,1
132,1882.266134306698,1,6,714.4165530118308,2,47,969.2761621216227,1
177,5211.668557636453,2,4,1279.9439502216603,0,30,738.9283213099927,0
59,1676.0224246695416,3,3,1697.8407862529643,1,41,230.62118711506423,1
68,6137.63033318771,3,4,1205.5793177531948,3,38,616.0099966747654,0
130,10003.735762902385,3,2,1947.049381522636,0,51,801.4663607102532,1
49,2822.0846804882167,0,1,1577.1994102994915,1,32,0.0,1
126,1204.6857254812926,1,4,1488.9797161676436,1,5,381.861046186972,1
159,8433.530389053987,4,4,1382.4898694572018,0,18,1047.0650665088524,1
111,10301.00263277125,4,4,1357.5405730786028,2,48,294.64098375256594,1
168,1263.257967083974,2,2,537.4466396336675,2,50,945.3545106049294,0
48,4725.402299719585,2,1,597.4768163770757,0,21,273.85575708700657,0
51,6460.269625187717,3,4,1023.8768023854705,1,18,565.0024861952854,1
43,4219.229937136034,7,1,1893.6222814671853,1,51,524.5417990401991,1
98,100.0,4,1,621.653157505994,0,1,281.2980852205848,1
177,881.264929833218,2,4,799.6390206280737,1,13,0.0,1
124,1196.6203841637407,1,4,604.7458872899696,2,40,748.0925292309905,1
80,1879.6876933336569,2,0,1077.857763171579,1,12,323.08317986348527,0
111,5260.553735772324,4,0,1191.1957270855935,1,41,1109.6243307657874,0
143,8293.1895237024,2,1,730.3377821328968,1,26,412.4712369708416,1
27,927.6165931076451,4,3,1300.5290198608045,1,36,458.43279933307815,0
158,2642.2682182381905,1,0,1165.248106425659,0,20,641.5259038511539,1
164,1670.1180928773906,6,1,567.057095098915,0,15,272.8065981556886,0
113,5865.241845678459,3,4,1699.0367044104737,0,48,490.6198551500374,1
86,2534.2275141747946,5,5,1109.8429983493763,1,58,6.894801413258847,0
114,1967.8382495702,4,0,2163.3968214888555,1,58,767.2398953212642,0
124,208.81521583513225,5,0,1651.9180138385047,0,1,34.22223663718,1
49,9079.147427289288,0,3,1041.5726052746456,0,46,761.580469948823,0
76,11568.686525843215,5,0,870.5602555747774,1,13,401.59561133054746,0
55,5252.520101085572,5,1,1793.570430974888,0,25,300.9993559774037,0
56,9456.785968893942,1,2,684.2828994010099,1,11,364.7517699962722,0
95,3299.266481747632,4,3,332.1605599973344,3,49,636.5874834449655,1
44,4997.30861085081,2,5,936.0226311314574,1,27,626.5374004085893,0
159,6953.819594678835,3,0,0.0,1,50,373.2944294828032,1
87,2744.6976796914305,2,1,1130.134533908877,0,17,250.9402274172164,0
84,4521.645926194648,1,2,1061.035818675669,0,22,141.23930459731923,1
151,4151.346502071872,1,1,436.1773137071322,1,56,0.0,1
156,6313.21571614038,2,3,1372.219874820247,0,29,872.0202937224235,1
16,5186.1885940958455,4,2,1412.8605718235726,1,54,590.6745897465289,0
165,2817.7833962126856,1,2,217.88116677405597,2,47,875.3846025871192,0
149,4097.328017530438,2,2,1496.692829154597,0,38,799.0817166754807,0
145,8344.230762833316,4,1,1435.2941161775022,0,12,808.3603600373933,0
37,6646.566500498661,2,0,1070.7433697083668,2,39,356.28910209466375,1
77,6385.5378888348505,2,4,618.3614109428133,1,44,546.2301386334707,0
147,11768.003779864906,0,4,763.19511688795,0,44,203.6759967400056,1
158,1607.1501013751754,5,5,1245.587650123252,1,41,671.1442332533218,1
45,7129.278008896328,0,2,646.4245747364042,2,53,551.5721540104898,0
146,5164.411183751508,6,4,1824.5424318186708,3,10,646.7010738382138,1
62,6031.449432043114,5,2,1375.3029967251,1,45,468.705982078027,1
164,5546.847636590486,2,3,1977.5876684515745,2,32,843.483588977333,1
100,2895.482799900932,4,0,715.2733770437189,1,12,346.8069218974167,1
52,1894.8459028245477,5,1,746.0863345550954,1,2,215.12783852776064,0
19,4999.496647106894,3,5,544.9670188878567,2,48,954.2313202329344,0
109,2653.4746708304087,1,4,1289.4322426347578,1,2,664.0629988330629,1
44,3891.1848162935776,3,2,1474.114936455238,1,51,397.07480422047786,1
7,7394.480765772433,6,1,895.8333020799764,2,19,11.830701223020869,0
172,1319.3462196441203,1,6,634.6392263345654,2,40,371.8456250153364,1
117,4424.863611515713,2,2,768.5662994365207,0,54,0.0,1
68,8163.548128974093,8,1,2046.8266064497825,0,51,220.553039925912,1
34,3478.4748937915724,4,1,1223.7686138532015,0,36,361.4266090673474,0
69,9408.365665445115,1,2,2163.3968214888555,1,46,694.6869745707332,0
55,347.61750623068747,2,2,875.0967061417346,2,6,494.0251452232963,0
10,10458.153621648024,2,0,694.3899950850364,0,15,240.15300360285264,0
42,5053.950207549728,0,1,542.6094471582974,0,6,857.7365142123392,0
41,1014.0810548357222,4,1,1539.661393763639,2,54,175.25337725680896,0
122,7499.532923418317,3,0,1280.1314602554196,0,43,0.0,1
138,6292.505347779574,5,2,1690.3727702331605,1,2,762.9597827941827,0
10,9146.443350052052,5,3,540.9043470713257,0,38,363.798843092716,0
102,391.8772084863067,4,1,686.3553789784178,0,57,720.1086622362672,1
128,1711.6503842077143,0,2,531.9255244789357,3,40,268.8569454227496,1
178,7310.155342222093,3,2,884.7346015974944,3,13,272.662341058721,1
149,11909.365849706153,2,3,1072.695545449525,0,22,135.73112356778182,1
136,6725.746048731089,2,1,1107.6015580279634,2,59,556.7661149090295,0
92,7190.260350315204,6,2,674.103479720209,0,13,705.4520156789501,1
113,2716.206418357648,3,3,1774.2260774269266,1,38,790.1356427850901,1
78,4454.450488822682,4,4,1000.828714724212,0,14,942.3128812013068,1
85,3140.496508317287,3,0,1581.8002264674528,1,56,656.2185462907503,1
30,6507.028185331172,3,1,0.0,1,42,196.5414887176288,0
49,7788.576945186942,3,5,751.8521024265312,0,54,884.495026512654,0
9,5557.15035050129,5,3,2163.3968214888555,0,14,545.829416194881,0
145,7386.318088114737,4,1,1019.2362018016322,0,17,765.0007764942754,1
69,4913.764676144628,5,2,683.8005346947382,1,46,377.4157810270201,1
58,8973.966082805291,3,1,1383.6784476071416,1,20,542.3198532861721,1
62,2415.34765132146,2,2,972.0663512657446,0,3,541.0733237782832,1
52,9247.80894538683,0,1,1854.586500113599,0,42,170.8492421221925,0
40,2851.571343570305,3,2,332.8070436117514,0,57,0.0,0
166,5049.160755438908,2,1,262.8495427498744,1,27,374.2637034085368,1
171,1417.1268750759764,5,1,323.44110421460334,0,5,938.4728454698856,1
63,6517.90526154479,3,1,1353.0729712392126,1,53,416.5217709698868,0
147,5394.4552055821,2,3,789.1699249244633,0,59,498.2638636348075,0
50,7215.939185141045,3,3,1043.8281307211016,1,27,481.31571931060296,0
161,100.0,4,2,1036.5002473540878,2,37,797.377792397685,1
141,5401.565361110263,2,1,1548.1923053871217,1,56,144.20374359823768,1
78,6210.442219541959,6,2,1796.922220018081,2,25,744.0885849039325,1
97,2034.2622264361053,1,1,1710.6040078977107,1,6,444.5142883767432,1
43,6599.047807897451,4,0,945.265659881884,0,2,493.2543249023803,0
177,100.0,1,0,1097.95818882468,0,37,630.2078058707816,0
36,4616.823977018635,2,4,1890.7694494744603,4,40,480.1354084178596,1
122,9237.48791976138,1,4,1724.491972901336,1,15,586.5644449744581,1
108,4590.893901062511,6,1,865.3573691014101,1,10,313.5629474115575,1
10,2842.806308660081,3,4,1557.5738356858035,0,22,855.2428319997683,0
95,4806.061930144333,1,0,548.146418615541,0,10,533.5228913011917,1
6,5297.164631886262,2,1,150.45932411187698,0,51,799.6761355627087,0
57,7689.060627876514,4,1,197.28438468882732,1,36,663.0095871527409,0
129,5389.660977572799,1,3,657.7236841210085,0,30,775.803226342613,1
71,7286.08945155901,1,3,948.8985116189024,1,22,776.4620593286154,0
21,5276.15727248544,8,1,1413.727918733438,2,2,577.5686601679175,1
92,2752.0441746853016,3,1,1719.0346738020455,1,34,777.6437782092688,0
127,794.4322023742925,4,0,292.4670647761937,0,28,628.7226077362992,1
80,6115.049642859319,4,0,1071.657510912892,0,4,1105.0118334091162,0
56,100.0,3,6,1534.4668645747815,1,51,545.9009201563069,0
116,100.0,2,4,1337.5219591624946,1,49,618.4398552464575,1
148,805.896346232159,3,2,279.3849965553791,2,21,729.35013103101,0
25,7143.866602514114,6,3,945.8795651592832,0,45,355.02166115089443,1
156,530.6215849982345,4,2,490.1427131344377,2,17,763.8378992832064,1
5,6410.4130306889065,4,6,1156.8186694121378,0,41,381.3023316020524,0
120,1904.067925506737,4,4,1701.4915205602497,1,20,369.4124029877855,0
21,4560.550479470638,3,1,236.914892743058,1,54,361.5350598993826,0
18,4812.189427875862,3,3,1081.6738199273966,1,44,0.0,0
175,4515.642695696562,1,1,1220.8726189896324,0,32,627.1821222546205,0
57,3060.0509423034678,2,4,1690.9099334874295,2,40,512.995634682165,1
93,300.87996937642674,2,1,1412.9428672111078,1,43,527.391645064536,1
19,5080.498211944387,1,4,1265.6500469854543,0,9,653.658258474255,1
128,6672.962423848456,4,1,627.5652219226976,2,49,496.50548182244654,1
97,7037.6225906965565,2,0,1403.956795778363,3,3,713.9336068096957,1
131,5245.366401357716,6,2,572.4784792186074,1,33,317.40668690210106,1
170,5772.809614236076,4,1,1017.856494593749,3,46,156.5404956736797,1
21,2686.6752148891137,5,2,1491.0002394218982,2,52,433.4481260307823,0
40,6348.409085477376,5,1,1004.6804332125776,1,44,555.1265636802918,1
67,6238.005956430526,2,3,977.0227465319,1,39,596.0986511327455,0
153,4106.591781400072,3,1,1326.6264127455192,0,54,589.2036666000445,0
127,5144.253345303243,2,1,0.0,1,52,1207.1210458803457,0
55,4919.613452580586,8,3,1898.1092994293897,2,36,0.0,1
172,6369.626929487096,4,4,543.9996707890166,2,14,593.8652793573675,1
109,368.51691175343785,2,3,499.4337428665562,1,7,383.0584816575338,0
98,308.87408606929057,3,2,249.82866974895103,1,44,700.6768040904369,1
112,464.5758274124146,4,5,1362.8557724181246,1,42,638.4565090630466,0
115,3665.701302031641,5,2,334.5279149553136,1,28,429.5018637164135,1
117,6365.922425907836,4,1,1297.011887287969,0,15,174.89789136522393,0
87,100.0,1,3,687.1327440535903,0,56,352.8951665541008,0
81,5282.019784661841,1,4,1101.053274940834,2,50,410.98701756558586,0
66,8581.250924451007,3,5,949.6550553944096,0,30,150.99632729695213,0
19,5819.451762494605,2,2,344.66161873230885,0,27,794.8587662515184,1
135,100.0,5,2,1040.0236631092082,1,3,905.7769322155062,0
118,6563.198989993823,1,2,591.5727632470766,0,10,281.62649757050576,1
42,5726.843818828131,3,2,1241.386418309383,0,38,0.0,1
42,3972.0897463031,2,2,915.3547272259708,2,17,329.1251803947031,0
59,5545.331659609019,4,3,1199.6396079412405,1,44,48.89290507446668,1
20,812.4041647256036,1,1,589.4003916825259,0,22,682.087503015325,0
73,5152.966094238166,1,2,825.7001383054205,1,17,284.9498148438575,0
17,6435.77711134061,2,2,1310.3726552152002,0,57,22.252980630523894,0
27,2921.221496691857,2,3,1689.578695821637,1,29,134.18891424429296,1
175,3587.523816275824,2,2,773.2458680187124,1,45,80.8241193509603,1
2,3297.1255559605625,2,0,1196.2045989778685,0,36,720.4675561725629,0
63,3574.151552863093,5,2,369.0362911050317,1,30,262.14389061619994,1
62,2509.566107134648,3,1,730.2103065048217,2,32,450.0761706198479,0
100,2688.099697088128,3,3,350.82060138434747,0,24,521.2127594320015,0
19,6548.271677316855,1,5,927.7213980868264,0,2,161.0816794278794,0
17,100.0,5,1,1254.1988207161876,2,38,37.26242525302752,0
69,5548.972953916956,1,3,1267.4251167576988,0,48,425.2858070719609,0
167,6542.436871071523,3,1,1697.826307735805,1,7,862.8400582980108,1
117,941.8983020413388,2,1,587.3784190517142,2,52,335.9975839432649,1
81,4770.317379147922,4,0,162.15924458072004,1,12,1075.7913561130918,1
39,2250.3804726289336,3,2,709.3465961478233,0,20,388.1708769267221,0
36,8408.983788332393,4,1,961.2583469131362,0,54,181.68522092501,0
168,4383.108937864447,4,1,106.48249670179187,0,4,322.6012184235918,1
173,9419.354396890523,1,1,491.7193017044153,0,41,0.0,1
132,8966.832188549612,2,3,844.0770337694878,2,41,634.5986972041021,1
153,5921.987498844123,6,1,1657.05101967187,1,42,405.9233475598188,1
