current_balance,average_monthly_payment,payment_ratio,number_of_late_payments,months_since_last_late_payment,number_of_credit_inquiries,current_limit,average_utilization,default_flag
7233.75919541939,1036.1801949541923,0.7713357862871294,0,30,1,9895.7295173066,0.0832684305366546,0
8602.537442222001,295.32201081849365,0.2929274489224721,3,2,3,5308.06957354758,0.6993312670776657,1
8362.901070843132,1267.0314781584757,0.7682335278836183,0,26,0,13477.651269295233,0.2505967834419961,0
2190.2239812690736,1080.4877487935778,0.7092202437746277,0,20,1,10261.082894992453,0.0360338242593193,0
5540.8846415103335,1444.0786608717208,0.6595559027848842,0,20,2,2591.853019440073,0.384184151829147,0
6166.936188056551,816.4429149638445,0.8595337830625589,0,26,0,10692.530913120185,0.2982548997680195,0
8032.51920506094,682.7393382830293,0.8583722626029308,2,15,1,7152.874330173689,0.0,0
2014.478120302288,984.3294236651388,0.7987215359880426,0,28,2,1479.6980851245917,0.2168550030887311,0
6502.751562873143,149.68637517431102,0.8143328279501703,0,21,1,15203.40754726354,0.4765705588620866,0
6931.0062590674725,988.8998882823377,0.7194654880115596,0,16,1,6884.419217422228,0.2265998910231703,0
7777.420484194995,217.56821874274164,0.3803007173814733,1,4,4,12849.85938405572,0.6638907914919968,1
3115.5687824924653,1497.0010197531392,0.8025225668704485,0,19,2,13421.874405843151,0.610129759850648,0
8125.818425433943,1198.6904023211705,0.3385810462462604,2,4,4,8223.52601303561,0.4980467503559533,1
1941.006983923653,1925.3905712178664,0.8000143734117726,0,23,0,7625.88817770988,0.0444131151597376,0
3768.44455181081,1737.727065521147,0.4764672390733888,0,29,0,12427.279403391873,0.0748354195573978,0
9281.91609286765,1747.365503634652,0.4552629242881977,0,22,0,8780.94504539052,0.2011377345980582,0
9120.975635488874,324.14623398767674,0.4691928999478595,1,22,1,14149.922676072165,0.0294760898539969,0
7513.292664639767,999.2427485259768,1.0,0,22,1,13635.757824741098,0.340386234902343,0
3159.792009377181,1512.387056140864,0.639331604941905,1,17,0,15852.156552388746,0.1845309849967712,0
4570.223253907422,986.6268494135376,1.0,1,24,0,18707.979236088984,0.3599529251760469,0
7529.315996969721,531.0232955775538,0.60641633599519,1,15,0,9626.23583799623,0.3409579689842057,0
2454.714097427556,385.05844235672976,0.9512230352350364,0,13,1,2076.0540464746327,0.0,0
4678.908920136327,418.5305065735436,0.5156661903881936,0,21,0,15732.345024276492,0.5061882353777578,0
0.0,429.7107552557228,0.8129647797510882,0,21,1,2562.5935275321835,0.6319067518257757,0
5110.3484995227045,964.769829767002,0.9322276026676074,2,18,2,1000.0,0.5172018086353678,0
4669.983503896846,1742.6082920735585,0.6863812896817949,2,14,1,6324.157171258979,0.1318256132853523,0
0.0,1768.9274756632408,0.6503255407159035,1,18,1,11843.741065560736,0.274740697346817,0
6815.786009040159,639.516420897101,0.239040939798006,5,6,2,21418.7300915692,0.85376815880934,1
5588.394377071722,726.9169478909902,0.5865166028222623,1,19,1,5559.647158613435,0.3281664011656134,0
3621.917301379268,2017.765728359797,0.6375685738931866,1,27,2,11179.86740572562,0.1841661381941458,0
11495.007034703252,1397.9319061706133,0.5267506741205779,0,25,1,2464.904151570795,0.1761899254217159,0
4030.497002892546,1258.8603820135363,0.9684315672759788,1,24,2,7041.680307550772,0.4233062555337937,0
6559.613054305734,1570.948268484005,0.829372641891283,0,22,2,17261.986289807188,0.1376460155890222,0
8257.946348525096,1462.3609027567104,1.0,0,22,0,11065.019661481649,0.0985052714325692,0
5761.21898448372,241.66872685703936,0.975641113087329,0,17,1,9307.763634403542,0.3978301180400016,0
3087.537695524965,1392.4443437470927,0.8117341206739276,1,20,0,7173.976155870586,0.2503822391149788,0
8274.520555767385,1171.1127897121728,0.8515723234589919,0,24,0,15289.400933669527,0.4950858844926831,0
3064.6407361846277,138.87153302124045,0.5072993793391187,0,15,0,8351.468410355228,0.4522419368710328,0
9237.798316354496,793.0201120577403,0.1335946033137855,2,3,7,8397.802895730156,0.924989389875602,1
7413.463277480021,500.4702252277323,0.2037022210200691,5,2,2,14296.630532038453,0.9265930589343576,1
2113.487241019381,584.703995034476,0.4736568540342094,4,3,4,7666.449761857895,1.0,1
2128.547255314871,635.6049018113083,0.8099322711416436,0,26,0,7100.416665739524,0.2914858415850153,0
6879.615090010828,1225.385208593133,0.8069322864114371,0,25,0,4447.756595376836,0.2968474334531511,0
0.0,1144.915020935356,0.9627379934081456,1,23,1,10437.32871877324,0.1243889785005304,0
1546.9577491414789,951.8076818425516,0.9837609293404714,1,18,3,12543.030530131811,0.5771197930093065,0
6831.75723585147,1351.0151618336631,1.0,0,18,1,13869.091792048726,0.256206771268086,0
3584.2044026317,930.832358991811,1.0,0,11,0,4356.895879357059,0.2712578282971937,0
380.0763031010756,767.446186959344,0.3937102130133094,5,4,5,10890.661425862772,0.6093107487083947,1
0.0,484.9524617552551,0.7044592568051143,0,13,1,8506.76838242461,0.1009315981370085,0
5069.587935672124,327.8269975847241,0.5837623043922018,0,23,0,16331.701646456408,0.0396805966561221,0
3592.4730436858854,2022.8272738385767,0.6580314681110553,0,16,1,13691.563007855071,0.6741827980235082,0
883.7624381911573,1166.1731857360016,0.4976390510643199,1,17,1,16305.380647004858,0.0941906162595991,0
3589.934751200729,452.4877740544647,0.2813883590151581,4,3,6,8275.883107866373,0.3730303318891593,1
6838.321715187709,100.0,0.6533075817662072,0,28,1,6013.607980818251,0.0647636151858342,0
0.0,997.4795648882356,0.9901255746253026,0,21,2,6026.97649772652,0.3371649076071383,0
6530.373083750224,1843.0034748852224,0.9290769343513764,2,23,0,2844.371240442195,0.2539157792454613,0
6899.675930345281,629.0896791491209,0.838836181118884,0,13,1,17126.662171141525,0.7222988975440809,0
4963.733156461836,437.4518364884855,0.7443731323420366,0,22,0,6024.675586856929,0.2110327739633961,0
2700.0302366499564,1268.589907270868,0.6828956876208522,1,19,2,8187.932353387607,0.4983766324898829,0
925.4752355672194,667.8660675207091,0.725957193878418,0,30,0,9715.103989420046,0.4942989581680815,0
6141.712250949176,487.5301216368791,0.2626503405190192,0,3,6,4583.218243599699,0.8323700902646025,1
3217.367382855,1272.6292415130597,1.0,1,26,4,13415.883893710465,0.2648753649131865,0
6809.284054846501,1256.7606846273677,0.950893165787024,0,16,2,1000.0,0.4473011098647358,0
2938.957700901508,586.7543121448826,0.5193001966003024,0,18,0,7201.806021131584,0.3534413258000911,0
1873.866763270691,826.6250544958787,0.6461899784826588,0,21,0,5334.833178200498,0.0,0
2865.6134177488857,531.4965093769463,0.6411436305729931,2,16,3,5489.116825967484,0.0,0
3426.6555912120443,632.512449371367,0.8003825872041989,2,19,0,12516.981335654516,0.0206064149531151,0
8690.001718157451,736.8045674446612,0.844926463171215,0,15,2,4673.298850403082,0.6362690465304579,0
6229.056031239649,1243.543279557797,0.7217339189542271,1,31,0,11806.59890916522,0.4625503760077001,0
3448.1346496988835,775.5458063434968,0.7464321134863379,2,18,2,13501.74933060929,0.3140674925264635,0
12708.345283627208,655.4962531014284,0.2479113140113183,4,4,3,1000.0,0.7938706704700627,1
1796.832268884364,717.5642528965442,0.7019811079867421,1,25,1,11406.52014350029,0.1676884163882011,0
5717.740592333448,993.3584555204902,0.4927080592907756,1,23,1,10377.83617745836,0.4402241498830687,0
5631.802517892926,1057.5761572202375,0.9140505447087248,0,20,2,10377.620440986606,0.2448476727400202,0
7865.901674713259,971.5815738965252,0.9143217421614231,0,18,0,6161.706564773191,0.2304381793617444,0
6773.408353771798,100.0,0.6548232676558393,0,21,0,11800.80915069112,0.4195077688344966,0
5897.877741219476,452.7528195825519,0.560110748408928,0,30,2,10312.685035129354,0.2853499170025038,0
9102.53263984544,552.2647919914455,0.5822853958412666,2,6,7,8813.49973139834,0.8895870995054289,1
6956.968635240259,1335.6350683526766,0.6602267639116013,1,18,0,17033.002936871635,0.4473899918869991,0
5078.273150632502,446.6335061352745,0.5657664664397527,0,17,0,9318.838877965642,0.5193046832045176,0
9146.476973112582,1084.9872698746346,0.2009466218400767,0,15,2,13186.499889064402,0.1825817213590253,0
5978.399066726354,1768.6983653421448,0.6068849987580323,0,16,2,10516.912445164056,0.4043407551823949,0
7260.2524202632785,543.8372429668211,0.9251245790699216,0,23,1,12420.044715230382,0.396369413801135,0
6181.925677593207,593.8093226549806,1.0,0,18,3,17710.055924470955,0.2452950888681541,0
3287.7611187515718,1241.2668549105924,1.0,1,19,1,16630.585410023356,0.231623108604435,0
13860.327091729025,1197.3354205853182,0.2931958651572888,2,3,6,8977.666903292906,0.6360910488700203,1
4040.457430235468,563.6075232361787,0.5689940319183964,0,22,2,3975.063310394689,0.4738895455683866,0
5063.814730208185,1650.3127005279794,0.6508759065655654,1,27,3,8203.842557603846,0.2727961223342602,0
9746.3502539107,1825.957168433689,0.650775797482993,1,24,3,8985.82439297825,0.0,0
8378.105926508817,50.0,0.2452324046976324,4,3,3,7251.98284693014,0.4359245461945764,1
7618.451249535003,835.2794476375826,0.8504384301396185,1,24,1,6860.190854716733,0.4136689562326613,0
7987.081263111086,695.0486465253989,0.7522740570256354,1,20,2,15174.806910459609,0.1946091096586698,0
9472.65658840502,50.0,0.00879152623932259,4,3,5,6920.2099373471065,1.0,1
2682.3736644732926,370.3522240599809,0.7281599824466689,0,25,1,12973.158892614176,0.3323420578659329,0
8696.13605448242,931.809555308028,0.7486227366836435,1,3,3,6696.383623366417,0.801945665521876,1
3904.1574253883455,1746.1322547375294,0.4463837515226772,0,25,1,11966.010660011683,0.3122147951912732,0
3551.048221781478,2117.7214355900037,1.0,0,23,1,1000.0,0.2870005256017663,0
5001.503690883959,1042.2353176311522,0.1161108036846544,5,3,1,6003.918565425836,0.9630767999193186,1
6317.450401101252,1556.0303400165787,0.96959950679257,0,28,2,8291.71318024322,0.4598344535503966,0
6201.4441595189855,1168.451631988308,0.5971045017967395,0,19,0,7426.131466088277,0.1829709582002906,0
6145.80635669466,1574.7436820051844,0.8857455986588136,0,15,0,13313.945182665266,0.241570628923408,0
9492.29504953888,1215.6419084431493,0.7889151876035156,0,19,3,12084.18287273683,0.4725217435780739,0
6954.173753917394,835.8123702915988,0.9306015876619808,1,17,0,14620.324587222249,0.6650482716354027,0
4235.132619338907,611.652973513928,0.4773739962170623,0,16,0,9398.403638800186,0.4341173110948262,0
9559.8560177429,661.9744558557065,0.7773565404750462,0,24,1,9022.5333480703,0.0,0
8088.239302865978,902.707668480166,0.6905650791712465,0,14,0,19133.204818522678,0.3143356433092408,0
6936.452543423226,805.2982192373117,0.9408677202295193,1,19,1,11418.38938544234,0.3663854138571459,0
10845.832313827546,509.9949807576298,0.392783279777516,1,7,4,8404.146856666508,0.882255664935672,1
2555.395553271968,1438.022888335964,0.5603638494077455,0,17,2,16265.584275653093,0.1684850245353314,0
7024.08493342586,1260.338883540037,0.7256981548996324,0,23,0,12153.326167073476,0.2023836916417059,0
3119.848326230104,331.16290695615794,0.6013132801733769,2,27,2,8673.255228029839,0.4675315564539767,0
0.0,1094.31554078399,0.8240699830754342,0,18,1,13324.346159402136,0.0671925002050827,0
5867.505931723455,1165.4335142031755,0.6758918249108679,0,15,2,1000.0,0.02729222189287,0
5555.526610489742,1301.866508095111,0.7225765452840391,1,22,0,16350.31957477425,0.4425769697160296,0
3216.488912152978,501.7357916907201,0.948231164816983,0,20,1,9628.37935292543,0.0208673806932586,0
2577.225979705112,1271.43186017911,0.6589152571995098,0,15,1,10487.63906513799,0.459359821535677,0
546.1856242410413,354.096273166442,0.8854910809393881,0,24,0,8896.073013181425,0.3747702229915097,0
7159.273826444545,789.2585014168186,0.7240217582624833,0,21,1,10693.78101899619,0.3149490285319858,0
5227.865803748262,100.0,0.7321590469580234,1,17,0,9036.182051384136,0.2819028512908139,0
2181.610274042052,1286.8284816383575,0.7652372974216559,1,20,0,17333.008337389158,0.5013018378732471,0
727.4971994372027,2082.4462945507285,0.8186619876121934,0,19,1,1202.409881075373,0.4617842173410259,0
4818.788812409275,1679.6926116153722,0.697036067520525,1,21,0,6104.364516945792,0.3891023610828404,0
6717.170933527027,1112.8940170427609,0.9028281981521448,0,16,1,1000.0,0.6408544681921143,0
6559.706418586257,1497.6514502646114,0.5913444811778567,1,17,2,10731.39126685151,0.6882121928520069,0
10917.0334372466,387.8001133894852,0.9070242017599064,0,15,2,7040.396492719425,0.0198909035956452,0
6818.029854036919,147.61212788597788,0.9440714996787016,1,21,1,10743.434030958562,0.391349892489071,0
8973.682006761872,544.7241031868672,0.37012347666937,5,4,7,5551.036938435569,0.5414500817126428,1
10222.47468597961,896.6353652832622,0.0174348850400763,2,3,3,4066.221771018728,0.7863660860838635,1
1410.2209064096323,1025.391696466428,0.2671929173331538,6,3,3,11984.844860664503,0.6587989193863775,1
7430.780133126002,564.6168117796306,0.8019052754439605,0,15,2,1503.794572134777,0.0,0
4427.952797709961,1063.9636011872897,0.8242067757005486,0,21,0,11255.372813040663,0.352058477434019,0
3231.9057291673653,1031.6160732565506,0.8903400401951879,0,29,1,5262.409242415123,0.0739580676247883,0
10573.107030613195,412.92881375944273,0.7226318084026989,1,20,2,12468.665758875355,0.0,0
2942.975247229609,501.97752991505394,0.610329178675665,0,21,1,11647.524290541847,0.4178393593392675,0
7925.592889347289,333.77510950089754,0.8593167674301606,1,18,2,10536.545665786256,0.3025902695382598,0
8389.270459730003,701.118394049508,0.5524841173223629,4,2,2,4472.627222381068,0.7477318249519782,1
1774.0628208522862,724.162430976661,0.6738289922575161,0,23,2,11321.664472900931,0.2821944806514241,0
6545.105801625979,1102.3989386409587,1.0,1,16,1,17268.84437821568,0.5054560802173212,0
6765.659809312159,747.2763951732364,1.0,1,21,4,12950.595319512136,0.1492729118962084,0
2622.4296586543624,1803.5095041246404,0.7397470630851528,1,25,1,7226.938823999206,0.2668146853104688,0
4071.050858035816,697.7430697201025,0.6594916740896748,1,20,1,10646.60104651154,0.2773262419225542,0
6401.695199207206,1216.3632535491718,0.5001447901208751,1,7,4,7698.064164728562,0.8021572261770277,1
9846.127068408325,669.4314439045138,0.4402999009630652,1,16,2,10960.894251339909,0.5750677275624874,0
5607.150111796085,924.8258168568664,0.3813783705360606,1,17,1,6965.867658761057,0.308058820931741,0
2627.5177272055234,753.6663150137833,0.429016373493197,6,1,7,11396.478715332218,0.513408546804056,1
6827.393116614561,786.1287251605734,0.6154070107732037,3,6,3,8872.496413298602,0.7026755251303205,1
3629.9071549302607,1321.060501938292,0.9038065482183036,0,19,1,9361.61889658009,0.5356893012995491,0
3643.0810422527697,1135.8417922500153,1.0,1,20,1,12414.04190304418,0.3898409190202945,0
2608.6593013250576,1002.5426980641172,0.921102584047168,0,19,2,8939.69035863306,0.4269601677733787,0
2815.8533460000863,751.1491793788313,0.3099108024341653,3,4,4,16065.792775980744,0.5289753862495861,1
4641.299590128361,241.11275155769027,0.3671509358146115,4,1,3,10968.195566843586,0.6083365321521814,1
9109.103322962554,432.201367237238,0.8499414322445078,0,13,1,9259.64617426959,0.3797912966069636,0
3667.120219771665,1053.6146442095765,0.5601435156071736,0,21,0,7689.098463657247,0.338831908824265,0
8170.174733841255,1255.7777642610024,0.6628105492190507,1,18,1,6430.103982603886,0.4047808260828883,0
7029.071143024725,1208.83755032598,0.9675780189992552,1,16,0,15828.802474327882,0.9062086818771832,0
9800.293540461436,568.200803634091,0.8566119093017824,0,14,2,9567.357814968742,0.3025457739937945,0
1266.3724997458316,1108.7195403629212,0.6298552018906809,0,15,1,15123.352395706974,0.6572376908610309,0
7709.144217943325,142.80161482762128,0.1999513079135684,5,5,3,12470.885408986502,0.585438338175167,1
2342.0877983066694,654.2192986531131,0.8284903518104122,0,26,1,19469.520837262047,0.1995041222157458,0
6150.305094210933,1363.435261872468,0.6616743149153375,1,17,0,11665.902799503778,0.0,0
6827.414362721531,1141.89401391904,1.0,1,17,0,7740.733089322832,0.4049351573977188,0
6990.939041098524,1744.0673136201008,0.72588071364493,3,17,3,7725.370430327617,0.6988751843312386,0
7789.93992057369,760.0235025896229,0.4602043135733824,1,2,4,9121.584743034207,0.95579707909954,1
3451.865815347878,1423.4199727345826,0.8110460872962223,0,16,1,11870.62281806224,0.0597376383824074,0
8600.785249216488,1658.1724187597597,1.0,1,21,0,8063.836423307086,0.2500747498415657,0
9021.383155371044,147.39619611199157,0.4141035474747836,0,20,2,2320.252653031779,0.2502385840935333,0
4498.634858640766,1029.9548870397518,0.721601275042457,0,13,3,7355.629922708169,0.0695439992186146,0
0.0,332.49187717598807,0.9873798388608211,0,22,2,8950.009105798907,0.2807043428446536,0
3998.54153073197,960.7058035428216,0.8741004021656184,1,16,0,10008.5384812312,0.2931776100952417,0
7449.776839616205,524.3988165769882,0.1504498557889722,0,2,7,7191.746517535988,0.9998473444423684,1
3520.9971960235016,788.049463833702,1.0,0,17,2,21418.7300915692,0.1928346807633057,0
5270.929397619305,1020.2144699167336,0.5827421652792898,1,20,0,11662.66222443812,0.3451418528776652,0
6630.080577139805,1804.0336235863645,0.944091379015214,0,20,2,13423.758361737611,0.0837759161203578,0
3482.75988721419,865.2531221480068,0.8325231247164535,1,21,2,1000.0,0.2861915530280063,0
0.0,1001.7913009163916,0.8287474875641714,0,20,1,12231.992258328151,0.4291833584522184,0
4828.816125706532,1135.5171264306225,0.5606124146663792,1,19,0,12827.43452688341,0.2853881497443142,0
1608.153995187421,770.1973506212598,1.0,0,22,1,12565.500397515983,0.4199429676948481,0
4308.797857382698,581.0884694161091,0.9285986309466668,4,20,1,13496.90453015295,0.2912685779615074,0
7381.455401431447,682.3473151891677,0.5632764673607209,1,22,0,11540.323127791084,0.6586744762613768,0
5344.825315277395,1478.2747308936343,0.9095750473989404,0,21,0,4174.43872260873,0.3374903646248807,0
4236.571770063975,1929.4013177902573,0.9818258705199104,1,17,1,15144.024492694363,0.3480662339797727,0
8082.438030058075,1013.5052771509532,0.9779498085628135,0,22,1,15211.000926381004,0.1894313553580192,0
1412.3508138944471,1031.6916963188592,0.9411097129591974,0,20,1,14918.620621065398,0.0,0
7637.042463671022,278.1408152024727,0.8013095783436748,2,24,0,4343.241350204626,0.6065774804397192,0
3875.537577351208,1195.8490080052363,0.6151182863540005,0,16,0,16086.293665075926,0.7835891445747963,0
7880.91438884441,642.0163884080289,0.654356495038891,1,25,4,9765.059250497576,0.5138872208773161,0
5138.008241759822,1408.9960496286683,1.0,0,27,0,11356.252692222884,0.2398554798417705,0
2752.4848201902746,1250.9260246799454,1.0,0,21,2,2431.5130662889305,0.4474435771967798,0
2663.4888715386955,938.5155266828152,0.7475929556317125,0,13,0,13957.245945480228,0.1466899951749399,0
4447.132994501864,100.0,0.7842976590476488,0,24,1,18987.38388452981,0.3689499990059133,0
1130.1173007768384,694.4994379551854,0.6771619163749015,2,20,0,8085.964948507225,0.4610019087884531,0
9669.103312947424,223.72782277835077,0.3736133279815669,3,1,2,4254.318233554983,0.678030709820763,1
6084.908075142903,1222.9194376146231,0.6354102748275285,0,29,4,7687.1823371515875,0.6040205368104057,0
3711.909727289387,50.0,0.5102542643514343,1,5,6,5124.188820565216,0.1950402789216084,1
6799.786189988614,673.4313050350296,0.8480461251540896,0,20,0,11687.051003385484,0.3449609493534172,0
2445.01347699682,538.9734764112866,0.5187715116034197,0,20,3,6245.217802407707,0.1722229246367785,0
12953.097557321164,240.58908061785476,0.1652835156067671,1,1,1,3705.8293736861697,0.5324272308105028,1
11169.630694488624,1182.5845005241604,0.5851074467287997,0,18,1,7643.747146913091,0.0310776558694872,0
3050.519343507691,1236.6085329059915,0.7129182058763828,0,21,1,12326.5842595232,0.0274686065746951,0
8180.269219725997,1013.7438166804064,0.5489603770168339,1,21,0,6963.876879974957,0.3278299561361898,0
8686.56965060168,574.4426065828068,0.8461853528079312,0,25,2,4314.948893689779,0.0859179941185839,0
14236.642425365711,1312.7922968375003,0.8824561196287001,0,19,1,20974.69536087614,0.0,0
1462.8806265205926,685.3831183062903,0.8029632019861012,1,22,2,8195.652412097872,0.1709695470646643,0
10248.730229560815,462.4484759416222,1.0,2,27,1,5707.495485115932,0.0744849968661183,0
7489.197253637523,1168.3007137810837,0.5311319055710217,2,22,1,21418.7300915692,0.0979772104165022,0
4821.037064023425,1300.6183940758367,1.0,1,26,1,11193.045095857864,0.0,0
6172.087762784433,488.1701269346428,0.8810708338658271,1,18,0,13745.697130342043,0.425712252289796,0
5169.5319453966695,1615.6521317843428,0.4453522843475175,1,26,2,7770.415255912818,0.0,0
4107.871762270681,1068.3732513242317,0.9224323852790708,0,17,2,16022.852235773336,0.0021977079458916,0
5022.088044270701,1055.0174119664246,0.9685605382521066,3,15,1,6550.727407245116,0.370374574303525,0
9169.292401839066,1278.4739411702517,0.9661010377266984,0,17,1,14727.39715696577,0.0205138432824677,0
5419.661698517382,1370.2106070238756,0.9592620165707072,1,22,1,13749.73038165528,0.3979558063310279,0
2008.315137683672,710.3473457104784,0.734191140951523,0,17,0,2818.336130123152,0.4642297282284203,0
2095.862724469264,1244.6170067750177,0.6285730579130918,0,26,0,19653.7597067331,0.5076984561144624,0
1781.7709227805803,1006.71024269423,0.5188646384591997,0,19,0,4114.749786179811,0.1890366629247605,0
3527.9589450084977,142.25459955804433,0.4223660608280462,2,6,3,10235.00715414235,0.6574143067326963,1
7747.847471677391,561.8927657801157,0.0997760842590411,2,4,3,1000.0,0.8089094991281618,1
3422.360972314388,966.6994864890132,0.7366185902788597,0,15,1,14488.88002828568,0.1602956939864736,0
627.3455016052085,1157.0113012430572,1.0,4,22,1,8717.203439739624,0.0261303659317836,0
4354.411029319459,2017.374579076295,1.0,0,23,3,5355.44077823565,0.3727528020863482,0
5156.7754714924495,517.0145376942318,0.6033934026560492,0,23,4,7699.275636193233,0.3902414834321516,0
2064.501362400181,522.1228210886778,0.735347548122502,0,19,0,5955.196444760954,0.2884291644751555,0
8445.337127590265,438.5426612762146,0.8197774431710367,1,19,1,11508.062377010285,0.2259121652516991,0
7223.050854009347,1715.8747421205394,0.713864721607957,1,20,0,3440.777792911219,0.0385580584428121,0
8457.944309785078,673.7010453342559,0.8711339745677248,0,19,2,11778.1454986343,0.2787423180991951,0
10233.040262036578,50.0,0.3166055013057453,2,3,2,11028.529980125826,0.6233491551289124,1
2348.003429760678,1209.0457137533008,1.0,0,15,3,10652.522198384078,0.3497508050480687,0
6722.181038694245,50.0,0.3929381782900312,5,4,4,3003.4191398529547,0.7811494614570433,1
9591.003693063234,100.0,0.9537983072689836,0,15,0,9446.689874097772,0.2967344728551778,0
2070.799854008608,1396.370088152886,0.7071874939742688,0,31,0,5660.759311673993,0.5576240984135032,0
5340.183175900068,960.8066501353036,0.8590459482210866,0,13,1,13963.102263655444,0.2381801290033056,0
10216.698991392735,870.6177940638106,0.2948077436461243,1,26,1,12719.680847346235,0.3208513337149538,0
8192.512107023133,1147.467367555068,0.7975137295636401,1,20,0,9638.211961902429,0.2018568283384089,0
4826.276750369274,782.4033339011035,0.655138487243224,0,29,2,5698.83115014704,0.1603912152550735,0
2972.8757625151648,1439.3274250901895,0.9735158955012544,0,16,0,14392.957192446296,0.5227706056655131,0
5090.094437492247,694.1974268977076,0.6948094520411412,0,20,3,11237.269792579438,0.3006679393184636,0
5646.189516368864,100.0,0.6548963391116169,0,17,1,11516.308167906607,0.5168373994388815,0
7584.309576898415,705.3317177074098,1.0,0,20,2,17185.388992836946,0.145423106173416,0
6271.668447331958,1303.1185967481442,0.6425580624429874,0,24,3,7479.783940231807,0.2425907438553873,0
3916.972330242291,859.9878835391153,1.0,0,16,0,7651.408828983409,0.5014436099095217,0
0.0,1528.1442418730617,0.8011570229653308,0,29,1,7769.785246288182,0.1151231339362955,0
7355.555246931129,956.7269196596984,0.665725296108023,1,19,0,7392.902318947552,0.3424622526539982,0
4775.220331644657,1067.2916424061234,0.7123637761605301,0,17,2,15204.818470122087,0.5072115603515222,0
6752.942499305929,1763.9907868197556,0.8087628385663522,1,24,1,5766.268118823816,0.213109626819924,0
6777.590921953284,1019.0390096982296,0.8715708802209311,0,24,2,17637.737078029255,0.0,0
2846.2433277571945,1026.6921362395108,0.7422215171331905,1,18,2,10535.57288306678,0.4420041492838111,0
6374.987737391922,301.0922808886569,0.2566261114470428,2,1,5,14161.077677014251,1.0,1
3761.932860128471,194.68236450044424,0.4040640849517073,2,2,3,7821.397914975493,0.2838748771366471,1
9871.654978433457,497.2220144081262,0.912726865088624,0,23,0,18808.326533182317,0.2566951691494233,0
6640.200704604138,743.4363768178584,0.6905424233589255,0,21,0,10795.096889186629,0.2156770415893647,0
2582.024806821754,530.1952414510753,0.6010697140057588,1,26,0,8680.533290055753,0.2590655703598427,0
5030.699183058761,1328.464533171044,0.916745872304364,2,16,1,12845.188160016412,0.3458651358056301,0
14295.246875871804,846.8138639626618,0.1834933230466555,4,2,4,4135.476614784507,0.8089758363628603,1
4005.9431027364526,1111.7997272229527,0.6619850812112931,1,23,0,12863.309896381032,0.0564973038339729,0
9413.104072451311,857.0638725104398,0.895526878201977,2,18,2,7792.27627931054,0.3734971785661289,0
4354.65859948853,1486.6687248067103,0.8787904017987871,1,19,1,12738.479666253435,0.1338283099766819,0
5587.535765293044,973.6224459996172,0.4910181260813769,2,16,1,11960.8529316966,0.5777510666624995,0
2005.7161166928945,1424.9101826594533,1.0,1,11,0,6165.644615292731,0.4021360427369876,0
4859.238263362448,812.0082103240669,1.0,0,14,0,2326.785390314812,0.3831824026717833,0
7226.286116027921,1272.229934763731,0.8278830318692814,0,23,2,2243.330944362003,0.1446578563157921,0
7877.812478255621,849.6628197781587,0.9714583008246032,1,21,0,9521.244248922068,0.5029586164321393,0
7695.078705040956,707.7532836028006,0.8720380368730444,0,19,0,8189.03822207269,0.4518815706993764,0
0.0,604.6446902557167,0.7405110490711535,2,14,1,6729.599717573392,0.6504304081293204,0
7438.449470932944,785.2232716219482,0.2874624575109915,3,3,4,14299.391112601174,0.6835519669212168,1
4853.308449577683,1071.3442061008152,0.9642402299503648,0,22,1,11382.337790740186,0.0,0
2107.3997857302656,906.9258905171756,0.3908754218108794,0,16,1,3460.878871093306,0.1761778873332223,0
5494.28252370955,1136.8072905828526,1.0,1,19,4,9234.57912328547,0.2242678000690614,0
2386.420909977108,1031.089614906144,0.7929936201694302,0,18,0,8612.894755428382,0.0874616388887698,0
6110.635669825223,329.43498367214465,0.9396531072984192,0,15,0,12842.445564389158,0.2858007234446906,0
3029.9319631177605,856.4588984424954,0.7238605148766754,0,18,3,12247.134862574489,0.0708310273075485,0
4190.144309524508,1017.90130001792,0.878792644746921,0,23,3,14305.61901656841,0.0233150944527829,0
2720.890647559139,405.8076646299645,0.5353485286462905,0,19,2,12341.64226712547,0.0395527257112114,0
6277.661618579107,1688.9871669627069,0.979808306567425,1,19,1,7304.435920356251,0.2585932104635843,0
5673.018970334248,1248.124283122714,0.5223390983373013,0,17,0,12328.79713278,0.2204525741336129,0
5680.052745483792,1471.5796005000834,0.6277953787023483,1,24,3,10977.862399305286,0.634138575892198,0
10126.43560853619,494.66481477478936,0.0627016183549263,2,6,4,1798.237196879617,0.877088468628916,1
10439.906172434798,703.7536575364212,0.00879152623932259,5,2,3,9918.61835195988,0.5457599527152177,1
14295.246875871804,282.9395850972392,0.4160418155033123,3,3,2,1000.0,0.6786772227191216,1
8245.954427749826,2008.903224396515,0.7443070572563231,0,20,0,13500.092699467616,0.205318948221117,0
0.0,100.0,1.0,0,18,0,19304.9136164954,0.0654963286281198,0
5962.357177798051,1147.0081996533156,0.3559487370320772,2,27,4,13307.31359233858,0.0,0
7187.190935007093,1395.1745043461444,1.0,1,18,0,4839.064056327811,0.0,0
4193.333928335508,1497.7075952247374,1.0,1,24,1,5317.499371027831,0.5888531169202006,0
6673.430919055587,1560.3428532112976,0.8587573376549446,0,20,0,13343.478582899394,0.2557974333335747,0
