age,income,employment_length,debt_to_income,credit_history_length,number_of_debts,number_of_delinquent_debts,homeowner,default_flag
54,29164.91519457553,2.8682661913072565,0.1231877877601013,0.2950098506018079,6,3,0,1
18,18552.89636608004,8.697262330145985,0.1468361829873025,7.484934737342457,3,0,0,0
45,76820.82553923239,4.038729536126217,0.2670705765399176,10.785216150603276,7,0,1,0
20,47018.47332866722,0.0,0.1404313773890217,9.060248722389783,1,0,1,0
22,62225.370383349786,2.53649068376457,0.3131287106358726,7.751771319069588,3,0,1,0
19,22482.59781814103,1.6558976551154223,0.3395549325094491,7.241027838713836,7,2,0,1
18,30217.29422398818,0.0,0.3342052072998422,2.018558494592501,8,3,0,1
31,63511.48169851644,15.69423645234672,0.2620051867639084,0.0,5,0,1,0
48,10349.12028178323,5.989519477517349,0.3441448903408922,13.940673218470822,2,0,0,0
38,65438.811818810806,9.274096091734991,0.2472768468386575,5.683159890509682,1,0,1,0
32,51481.50801364868,11.938146794774774,0.2833171370420908,15.578324856234104,0,1,1,0
37,55934.0351084639,0.0,0.2428771820989149,8.198457757839785,4,0,1,0
40,81518.68245401599,12.321535294257709,0.1378228488857196,12.854025889514975,2,0,1,0
43,66871.09154079872,15.470026238537727,0.0,3.5449754380473024,2,0,1,0
19,59284.84711252972,5.215926211714668,0.178888610428514,3.573047602984687,1,1,0,0
62,56367.09722187533,6.311018684713359,0.3063800350878718,21.190689060909246,1,0,1,0
31,37312.03995882248,5.135294573465723,0.4744230518096935,0.0,3,1,0,1
29,33826.317380217224,7.686257372154244,0.2180743894928219,5.252988186685706,1,0,1,0
27,87419.25520258586,4.472881429987744,0.2008772775188144,9.81237485002872,4,0,1,0
44,53490.74637307445,1.9916259410149093,0.4848425173407933,5.493980817580421,1,1,0,1
29,29072.17542488077,1.609270932245518,0.3730133905332666,3.626476515073768,8,2,1,1
62,90710.61546743764,2.674912253926796,0.4227139060535686,2.8358065192431106,4,0,0,0
36,40490.42963612102,4.187006941038624,0.4039603064034162,2.6909122023414795,4,3,0,1
40,35681.243640481975,2.0314060886563654,0.2293359642563834,16.19632229294712,2,1,0,0
26,81283.41404682088,13.125673022787907,0.2745461454745501,18.456748007513603,2,0,0,0
35,32719.33670321372,8.582071139453369,0.2645244820322117,11.549754894222108,2,1,1,0
40,46573.84817257828,9.802900079431508,0.2730157164031442,9.948614680416611,2,0,1,0
50,58757.254046864415,2.835083384686251,0.6211402661933854,0.0348086663158446,4,4,1,1
32,69341.81887987148,6.924689819695684,0.1088526349876276,10.770524032481523,2,1,0,0
43,22108.376990553945,11.476337501261185,0.129909181661722,8.596730362574501,0,0,1,0
40,52343.24525828302,4.547793054926022,0.2334909860345112,2.9516882925392283,3,4,0,1
28,84203.32190730638,11.486937393559677,0.4443202523847401,12.24610489364426,0,0,1,0
45,75917.27624682453,7.886612372563294,0.2302039323089161,9.997805056700454,1,0,1,0
48,28413.096758594795,8.940497830763741,0.2479684940547613,14.808869101111576,3,1,0,0
41,55979.224562667296,10.124512658931923,0.1153181152242662,4.3220874519102646,3,0,1,0
36,30883.974265151992,1.8953320642693603,0.3977153744175898,5.315770942295428,1,1,0,1
35,72505.79025084137,8.99636106374223,0.1821142174404237,16.452708309611346,2,0,0,0
31,31945.32029728643,11.72126443378374,0.5310501801167564,8.08010761615638,4,1,1,1
26,104287.7972342216,1.3490524222324811,0.2147225011012692,0.7385362074619497,2,0,1,0
33,32779.01855187626,0.0,0.4514541209380692,5.131166979307251,5,2,0,1
60,60795.98908232032,2.7539261549641765,0.2265114005381411,17.07262969714377,3,0,1,0
40,19795.666908678744,12.64425623025112,0.0922987299151227,12.797734671511876,0,0,0,0
25,41583.23572373008,4.590509269433984,0.6958117261985564,7.560965762519888,8,1,1,1
41,37339.153052450754,1.0671997060950087,0.1509116042339241,13.44008860332332,1,0,0,0
50,41283.375404188686,9.725430930075412,0.1384018656915148,3.687420953657476,2,0,1,0
51,46221.18472302341,0.154730638955169,0.5094326852356357,4.307552916574866,4,4,0,1
31,83495.23600466076,10.565214616829074,0.3198166668123079,3.851307439155444,0,1,1,0
28,91183.64580964705,15.755735406990093,0.2541385370590273,5.642708172355484,0,0,1,0
31,95500.74042254932,5.936030778238541,0.0,12.474130103558904,1,0,0,0
40,68523.1311929237,4.089066279989506,0.3395033140120689,5.254097333231844,3,0,1,0
34,59532.120795121074,10.236332791255345,0.1547865410905013,14.664795764472911,3,1,1,0
28,55515.18088903627,1.2118377752554652,0.0019428032439593,11.999294421854373,0,1,1,0
45,46744.24318664023,1.727752107292462,0.5574479617937699,8.548000492572825,1,3,1,1
31,38847.15533279427,8.526651595028667,0.2601177093783462,1.9799017420449232,4,1,0,1
25,45918.5704253934,3.1912237334997777,0.2728060944384008,2.304987260234576,3,1,1,1
50,32799.52847378811,12.227302664871836,0.381004510366445,11.345998983521714,1,0,1,0
28,47849.5818015858,18.98175153686046,0.0616789270266642,10.75954827489501,3,0,1,0
36,94019.43038833,9.228014085289578,0.1731286553929389,5.774523424033035,4,0,1,0
48,54042.09310512939,6.575345906784111,0.0738791744386325,5.239145586629631,1,0,1,0
49,65678.22117472762,3.322822972706466,0.2706902280626921,17.521924187784432,3,0,1,0
42,68361.82855013204,7.810746545949415,0.0577293756243305,10.668836735354963,3,0,1,0
36,93528.46835688148,6.751635160958688,0.1943192603284542,11.675067400036935,1,0,0,0
35,51982.69329980595,6.62027111953347,0.2839560645553923,1.8101313396415344,0,0,1,0
40,47265.38881783886,8.643818681742165,0.1984644262484243,10.31068777905998,0,0,0,0
48,50233.84426577017,6.107987470412761,0.1750056408738431,11.5853920517432,4,0,1,0
20,37850.77182744619,6.334985140068452,0.150230319370303,2.3667275412382534,1,1,1,0
26,98012.98083444174,7.367369752356752,0.3369353367577767,14.258829010583916,1,0,1,0
45,73366.66459212321,10.594403378526676,0.313779747158208,17.75820264088175,5,0,1,0
33,76553.15019470398,0.1956114675959632,0.2190835297807257,9.984647884876187,0,0,1,0
39,22365.34257025221,0.5503761854527687,0.3353790779511266,0.6128167432630152,3,2,0,1
39,66655.2095727402,5.242362999491851,0.3763174929372669,10.790917504236036,2,0,0,0
31,75275.9954472652,1.037437164307608,0.2279415534603632,16.8563569815161,1,0,1,0
23,66922.21347513946,0.0,0.2385683768068766,2.088035113819632,1,0,0,1
36,55152.49083789777,0.0,0.0,14.589366515725626,1,0,1,0
34,29762.36028465745,2.6128989425124898,0.6462189875391007,5.344932490009228,2,0,0,1
51,28256.23860643092,14.83825651967986,0.1835902748887603,9.873492057185208,0,0,0,0
44,83703.26062878681,13.312860028666812,0.2487249358765145,7.405820352670003,2,0,0,0
43,42150.70064568685,2.635549421425412,0.2570458060099278,9.847466668796711,0,1,1,0
21,55006.88923562161,10.615800167010812,0.3774418532880004,21.190689060909246,1,0,1,0
27,88477.97874493702,7.797388082365342,0.0642716180288442,15.435004433899136,1,0,1,0
35,97015.62284871467,8.069178616111973,0.2384999189239519,6.03923496813584,3,0,1,0
31,70197.7449584239,15.84099845263743,0.1155862276305832,3.973089603489689,2,0,0,0
36,68121.70219748859,0.3206766456724477,0.2189671543989336,12.032156944123724,0,0,1,0
41,50747.41446814219,5.61950765278577,0.2044318683072449,9.75395153961131,3,0,1,0
53,27721.970890420165,7.755613832402029,0.0807775151043897,0.0,1,1,1,0
52,74724.54890330254,5.608166417060311,0.0886876748628121,13.167519778187891,3,1,1,0
30,59350.37928315811,9.552396385029668,0.1641649067644447,8.765704141636885,1,1,1,0
35,77739.05214946343,4.370581691395982,0.2953007957373568,10.192063814344571,1,0,0,0
47,63364.61082367389,6.916424943067863,0.2489840764737892,0.3460731948516908,1,0,1,0
52,12910.341546067952,0.771948996117187,0.2077708460025006,2.661727181694131,2,0,0,0
29,53006.02509282499,7.232788163422431,0.2104277538756623,14.253436623448284,3,1,0,0
32,58499.45999206398,8.20835711069678,0.3007955901802008,11.520668642257473,3,0,1,0
49,48944.1816490964,0.0,0.2536872162639845,12.919229150412576,5,1,0,0
61,39918.40734089945,7.792710188351072,0.0548279041986447,12.908063756295402,1,0,1,0
33,85458.20434494848,4.862612578094232,0.3044878742653972,4.169630370768713,3,0,1,0
44,45786.16015065979,12.954014280614247,0.0,5.285824999495219,2,0,1,0
32,47684.6724220772,7.797484841207371,0.7758354230752459,2.284220812583043,3,1,1,1
46,31231.46562449192,3.254411858600058,0.157444264135028,17.50109481968622,2,0,0,0
35,70270.4273850947,8.774860092782363,0.4120143134162845,6.379003121833227,2,0,1,0
29,39979.80911034372,9.281804918692329,0.3754043050326864,16.864400975228506,0,0,1,0
26,41816.33216832289,6.068549410631026,0.4188311680403204,0.0,3,4,0,1
45,71443.46262074927,15.021527525829692,0.2546265245012469,4.600542817851845,3,0,0,0
48,71694.50694071881,7.800897119424501,0.2282163738613832,11.366688220692346,1,0,1,0
48,61784.56573749498,3.026742850143968,0.3099583445210548,9.776772293340937,3,0,1,0
37,56595.52416057642,11.832518835027894,0.1519243493272966,5.421785133823298,1,0,1,0
33,10000.0,8.08457108588302,0.179594955287592,10.63954581058898,0,0,1,0
39,70212.01380820628,11.579585702427826,0.1987451055383855,10.142600759434051,2,0,1,0
40,25904.485115439114,7.379613869484802,0.1114672438995661,7.985244621914411,0,1,0,0
29,37302.51418639251,0.9117670839552504,0.5768666009527282,6.999745930104178,5,0,0,1
18,51379.97788334122,14.720528468772274,0.1771661213306659,5.976739859117907,1,0,0,0
40,78794.70963494209,3.494483565078215,0.1188026707271688,14.900413927289314,0,0,0,0
30,73814.01778697275,7.3837903057443315,0.1182774836027849,12.29590277416293,1,1,1,0
31,85277.11878192777,10.53966334981008,0.3031798754599401,9.354008451048296,2,0,1,0
24,23098.611400295187,4.26922956107085,0.5384365477625084,2.100159896451152,6,1,0,1
34,51055.09790425386,5.439852428703599,0.29418240294747,6.692292862355929,1,0,1,0
33,61699.459252716544,7.9720643301590846,0.1371699455833495,13.51524652343013,2,1,1,0
56,53520.38298598846,13.305658784743995,0.194367610350667,10.30879233405113,2,0,1,0
42,82817.91954300548,12.912194153644538,0.1827792256844711,6.810341264955572,4,0,1,0
37,65043.89708468573,16.066794645397422,0.0295084919271034,21.190689060909246,3,0,1,0
43,23124.9408241474,10.365039774837026,0.2070197791524503,6.480869917337287,2,0,1,0
48,51846.788428681306,18.98175153686046,0.3864208796072724,4.183591438658663,2,0,1,0
46,52801.77812866657,11.637451020783828,0.2127297883725933,2.537259918772316,0,0,1,0
48,34196.65171097086,9.940911463620758,0.2142116169565777,9.231156648205566,0,0,1,0
45,78992.82997233068,4.465732992428282,0.1876631894623098,6.22431791033333,1,0,0,0
47,85557.53042083944,15.214700339189656,0.0900513117924044,4.22574661339524,2,0,1,0
46,81268.71443734919,4.860906270233407,0.1473515177309756,5.348305826784465,3,0,1,0
44,26646.694676182764,4.803919296066391,0.3067566120657956,0.3398152495692059,2,0,1,0
28,25226.30825627203,5.652585321688642,0.4910726744999764,0.0,4,2,0,1
44,24308.612686523928,3.279314226630321,0.8348101545458546,2.3053556900869348,4,1,1,1
22,42771.13141071427,12.00892592164243,0.2889294785435711,4.485352556969274,1,0,1,0
24,56018.7489248026,2.444173505500072,0.1841167639418091,6.455876178780523,2,0,1,0
27,55269.33495807752,0.0,0.2336874690372774,12.008123558466728,0,0,1,0
31,37637.04881956399,4.3798915108024685,0.531351863755999,5.005485775019388,7,2,0,1
35,91166.99920283956,6.29802421642068,0.1828788788154286,4.8821456991449015,2,0,1,0
33,40784.40883510219,10.5743058996758,0.0694537977726826,7.7753485021678355,4,0,1,0
18,43385.93023212707,3.130580162616583,0.5132993404564618,0.3935616925618284,4,0,0,1
43,27926.92849843528,3.979043277141205,0.4133204838069311,1.2116375078687889,2,3,0,1
39,63092.9708647325,12.473287258460026,0.2292607241505603,11.246249410217295,2,0,0,0
35,56790.99913468732,11.93060273799123,0.2159847419588687,9.04554157706666,5,1,1,0
33,72361.36987860085,10.133950966293224,0.1939667277579933,14.942311736766786,3,1,1,0
26,70759.67344301882,3.965389570951088,0.1495399878351224,11.490878513887344,1,0,1,0
43,83884.28966027984,1.4561084775702202,0.1247790315683003,12.675668117558097,2,0,0,0
41,54394.34573845639,12.401070698120884,0.1161992979758487,5.121553286473929,4,0,1,0
26,27423.84970589121,0.0,0.3638111738622935,1.4332165220166253,1,4,0,1
23,33701.323592377994,0.0,0.3839108808120834,6.0218918197725095,1,3,1,1
26,30654.85370422495,6.861102666146133,0.2550476225769916,0.7320627907415007,3,0,0,1
24,18855.43770514216,3.816592025005382,0.2828851338135747,4.642348229917889,6,1,0,1
38,60566.40527355528,6.4507388765475095,0.3083763310260974,10.256097423075447,0,0,1,0
39,18769.53775775501,0.0,0.1510916506204453,4.938291081669428,0,0,0,0
22,36930.34938222713,9.638196183607104,0.1619148228723547,6.663232059116543,3,0,1,0
58,25475.72076084221,17.893256437742515,0.393319422151764,4.55164782006664,2,1,1,0
50,75064.26892832314,1.856366197772104,0.3672862637012496,3.834585858599748,2,0,1,0
32,54551.46198138257,16.807509467460015,0.1012495601783683,15.79748976786817,3,1,1,0
35,25158.35084588072,14.295225020319524,0.1504177763168548,11.703307099895731,1,1,0,0
31,58053.77698596818,18.98175153686046,0.1898420411277164,12.0446367044909,1,0,1,0
33,96137.17768293024,9.406782687691852,0.2068097487203093,2.3256594557193893,0,0,1,0
38,28454.75042792222,6.005600207912087,0.1766411892258503,0.5442297625482735,3,3,0,1
33,85829.37778130727,4.725077556956405,0.1814989122501446,7.511169564830796,1,0,0,0
45,44233.814704500735,8.24415562404205,0.0300020193375653,18.174646284688382,2,0,1,0
42,93502.59879380451,3.3829218750482264,0.1165470349908125,14.676062607527015,3,0,0,0
57,56972.05016117181,5.8578913499998215,0.3825724547168515,6.796750027755036,2,0,1,0
40,49544.37566867658,8.349298984908808,0.1077327223406532,4.749877626515644,0,0,1,0
31,57287.97520198234,18.98175153686046,0.2352808000333132,5.281044544892293,4,0,1,0
62,51403.34353704293,2.324199351570874,0.3087410553636699,9.980128449834528,3,0,0,0
37,62454.57815410967,10.67067971132992,0.1363256377061191,11.234563859150487,1,0,1,0
23,41701.88259542242,6.373622366599818,0.538284230474232,3.140549949572492,3,3,1,1
45,60004.47895991576,12.090877627357372,0.2949165062690359,18.09572276909426,1,0,1,0
35,78685.48035273094,2.2696602894583577,0.2724800677550826,12.611425221793397,2,0,0,0
29,76154.79111968302,6.154999053742339,0.2508447103797777,15.626633035291386,2,0,0,0
50,52261.41106800105,7.782271639605597,0.0803062073331895,7.504482545979796,0,0,1,0
28,50837.260203165606,6.468093179188212,0.1909575899324706,17.98020517261512,4,0,1,0
47,66403.75709843746,13.61484685792868,0.2749087858300095,11.708425499444164,2,0,1,0
25,82866.08548660028,11.027564601179195,0.0,17.231398536220233,3,0,1,0
38,46270.19971538967,6.603855458073703,0.2602757372803181,5.80247179660349,3,3,0,1
36,58462.69185992676,6.619339567594174,0.1209571285650532,8.606660275587117,1,0,1,0
23,53737.07721969528,0.0,0.7708837094432239,4.061513263767303,3,1,0,1
45,79060.18996428099,0.0,0.0819134060199189,6.562714306645184,4,0,1,0
23,55208.88282125801,9.972720171583372,0.0881449040458144,15.26928984325875,4,0,1,0
51,77347.88985995951,3.030873555713644,0.0399007555324609,8.45946614302507,1,0,1,0
45,79903.35330317213,13.56074531403299,0.0594836140060217,1.0177736004519282,0,0,0,0
18,31853.34165577204,7.316225178148354,0.3078408544652042,5.182011980451949,1,3,0,1
41,62497.35220390958,0.9973880448464384,0.114381864048661,14.446299457222311,2,0,1,0
28,31439.15611963848,3.0010117672460668,0.6203691883341035,5.743219261949811,4,2,1,1
42,90233.4682837086,13.174690815819664,0.0176503566785198,12.057375523865495,1,1,0,0
50,89911.43472964852,1.9533776611079323,0.1782750671581902,12.978681293806366,0,0,1,0
38,15406.467185400375,12.513565741424848,0.2723399637957637,0.848718947936673,2,0,1,0
44,64289.26534935103,3.579818128975597,0.1585757344098046,9.656527151566516,4,1,0,0
43,70974.009527898,4.783757843937164,0.2195205244352506,8.515487096646716,1,0,1,0
23,60682.87786680424,11.46912706428009,0.2212858315226104,9.347203855445676,3,1,1,0
36,40644.953209058,6.928055340116108,0.0194366708377455,7.9386056833639,0,0,0,0
33,96978.77237123717,12.463322094677748,0.129568485125611,5.83924851169884,4,1,0,0
62,65303.278454931744,0.0,0.2231030325742841,13.692225830905954,2,0,1,0
26,73069.57963903481,14.593039140890223,0.1980739243926635,0.981575720516835,2,1,1,0
37,52033.45974236744,12.196239226952976,0.2398410824150112,0.0,3,0,1,0
18,38710.73917893616,9.096880754155269,0.2242370937202465,3.277498138203041,2,0,0,1
54,73188.0357969699,4.297092298975485,0.1202442107126534,0.0,2,0,1,0
42,47905.62266729044,0.0,0.1694761727747599,6.545035935800543,1,0,1,0
36,64169.83941151162,4.950486465253989,0.2640337110929672,6.881034539787354,2,0,0,0
47,18771.891519541903,12.07926755039258,0.2544513222428443,13.934211244238623,3,0,0,0
41,64212.708904301166,2.0629692257315906,0.2157983777772834,9.167385027568054,2,0,1,0
32,24380.30171066505,3.9466087133011793,0.6111957415071511,4.486284907157122,1,2,1,1
50,57244.28277615439,1.6745720095088323,0.2136551171719332,8.494776014432544,2,0,0,0
49,68576.2236086601,6.319249986411241,0.1277443911539503,10.06822190769748,2,0,0,0
29,76996.40730637813,4.9805697497347285,0.1153358410323861,4.6387801466709,1,0,1,0
44,50667.62063648709,10.77647095006808,0.2487009259173539,11.015631638252772,1,0,1,0
33,49190.75505041365,5.802171283550521,0.5342397987608876,1.6015131324496306,5,3,1,1
29,70607.383779976,8.306718321204318,0.0102622669477183,6.557418192739718,0,0,1,0
35,96210.44956841986,3.46251809632004,0.1907091530151717,13.994124042816402,3,0,1,0
38,56938.32533980689,7.858167477852024,0.1230497443481533,5.991891123208333,2,0,1,0
34,43995.54529200192,6.0802818896827056,0.2056496341418484,14.52217175338254,6,0,0,0
51,74404.48033810816,8.561660341936024,0.2505978015040374,14.457444218329057,5,0,1,0
53,65725.46673554885,14.261377387653075,0.1232200383256094,2.838233220556047,1,0,1,0
32,81050.94621469497,16.180525552981596,0.2089834122128455,8.424334151299675,1,1,0,0
31,70273.50431586613,18.98175153686046,0.3722232310598217,7.9987108874869985,1,0,1,0
51,31815.68403950973,10.141271987584316,0.2576917180403689,6.876513168521322,1,0,0,0
21,39473.74904713478,0.0812187339987047,0.4894895860307887,0.0,2,4,0,1
24,50583.00339755432,5.3702363010285294,0.2103576521775068,9.2564554989068,3,0,0,0
41,72365.78606621416,13.50195912027733,0.142271214939733,13.607814268356764,2,0,0,0
47,79791.98659180941,11.88897375860705,0.3323745548925499,19.62489515280256,3,0,1,0
34,30130.81086907115,7.500462435752468,0.2784289266083052,2.6448776600617805,5,0,1,1
35,10000.0,0.0,0.8266151279951107,6.452487698786217,5,4,1,1
50,27732.635275901204,0.5894081478299347,0.1882075620451135,8.973591885746847,1,0,0,0
28,82444.06666586737,1.396791702350967,0.278847104001319,3.066610164768991,2,0,1,0
51,54176.724591473176,13.55688044494628,0.1343706683949722,15.048719481977386,4,0,1,0
42,65323.5573040836,4.3517679896921,0.0796524344749932,10.422498868638227,1,1,0,0
18,47195.57081824958,6.305885221258893,0.3648805217016476,1.1764222348023743,2,1,0,1
27,28590.499092640588,6.531537371471854,0.0591918689975496,10.784997203385949,4,0,0,0
45,44356.410920947324,11.855959526648697,0.3590782651043358,1.5895102924224869,1,0,1,0
44,34834.70741265424,8.658076866363709,0.0552393307724861,1.1428028905362613,6,0,1,0
31,89076.8047424377,7.144144023792326,0.1172962434965211,11.412102602831885,3,0,1,0
27,51813.18849562752,8.056040765979496,0.1444279537850636,11.918354565817395,4,0,0,0
34,60864.63379289781,11.695593263866003,0.0912658565075525,16.438264386995975,3,1,1,0
34,38343.189422633135,8.767739882119576,0.253417885495355,0.1322954500307549,2,0,0,0
44,82989.74728020738,6.054324520117181,0.1660603184633382,8.101438411410854,2,0,1,0
33,84737.43787036449,4.233837616676902,0.0654586325616669,17.696831514421284,2,0,0,0
26,69840.0810820592,6.630037634184784,0.1856461562737991,10.627048363566928,3,0,1,0
38,30175.443372190744,3.649117649373,0.3033975817296621,12.491617937354317,1,1,1,0
37,83576.86888051288,3.28518313775118,0.2198602950180448,17.130664097975004,2,0,0,0
53,44748.37141005904,13.322281040703176,0.1729734615658617,10.62553225865577,2,0,0,0
44,100806.93197812978,18.14544929974533,0.2150117967359823,14.021933911762549,5,0,1,0
33,26697.494073919115,8.320244225088508,0.0903071908338489,10.299847396580017,2,1,0,0
45,88275.39296582517,12.755106680890773,0.1902289110134707,10.838531620577276,3,3,1,0
45,47075.15351706811,4.514605435996517,0.1238672651538871,18.92629904414424,4,0,0,0
35,53770.65610201597,9.03408180895702,0.2783649129870538,4.869915225480387,1,0,0,0
23,76911.95367511838,1.8363545204084737,0.3850858029964461,4.633933792280351,7,0,0,1
36,67803.85221210806,11.491327682460478,0.2430774176197596,10.039591699365026,0,0,1,0
55,12344.752958538702,5.025898447729619,0.5132326150808462,5.926541164508204,3,1,0,0
30,44607.16845633013,0.0,0.3670023058459605,0.0,3,1,1,1
34,55526.66856393112,4.672330664956604,0.1237749966676696,14.16459201560663,2,0,0,0
61,67343.30810086089,8.843404297052547,0.2945118900472334,4.198338711476425,2,0,1,0
41,46401.47340366706,0.5830064867284568,0.072812881838257,0.0,3,3,0,1
18,87220.74721865614,5.511274288594141,0.2133383508486584,7.850591817821749,6,0,1,0
43,55080.09323288599,7.088426496415034,0.2429769621904977,14.764881342804593,1,0,1,0
55,37906.63287795786,14.194280170291869,0.1485872821854054,15.91751011770975,0,0,1,0
18,56923.82444237929,0.9007123270751372,0.0751924047410182,6.558692762383519,0,0,1,0
44,20981.990664212382,10.438088376168988,0.2516082778635524,6.455409417586505,5,0,1,0
41,83852.12409954632,2.731816929768065,0.2829487589856742,10.146408199283528,1,0,1,0
44,83932.54241654485,1.1280037576293571,0.3222544152932989,14.576591577121883,2,0,1,0
44,59955.075964857584,3.811291628255712,0.3662498765783667,7.920155050910317,0,0,1,0
36,82712.41170982952,14.308805801975002,0.1404509593193146,8.68954899818563,0,0,0,0
39,25763.095691758757,1.1963116286159377,0.5524744241567551,0.6857049669233861,5,0,0,1
49,59856.57578037347,6.5574176240221735,0.2422519744057519,10.775923690239653,2,1,1,0
31,35380.43006389481,0.0,0.0745813365681318,4.994144440391932,5,0,1,0
45,61625.543351821376,4.894326006018796,0.1948878211266956,19.492777244359885,2,0,0,0
31,79369.97605249751,3.235155832462974,0.2076133553839778,9.515570357308423,6,0,0,0
54,91791.26665725154,11.540560700922946,0.0,6.15741716510116,2,2,1,0
28,61592.9916522785,8.891198719525278,0.1218259527775465,6.884947963115283,5,0,1,0
21,33593.469290821806,5.252643393216907,0.4374579924471694,0.0,1,1,0,1
31,81656.82867832782,11.483964802480358,0.2876245863705721,8.515008962637241,2,0,0,0
28,44271.08218189298,0.0,0.7123599658618887,1.631714648586687,3,0,1,1
31,57908.97222862947,12.490619162906295,0.261870262190713,4.014860774406479,3,0,1,0
42,38646.72776776523,1.0698256529119294,0.2809697904493077,5.562045873190986,5,1,0,1
46,60513.44630415224,8.982266897840672,0.1539126094680198,0.0,3,1,0,0
20,37826.689247503215,0.0,0.4284773382969544,0.0,2,1,0,1
30,84334.46984995893,13.877270061695674,0.2001833000594481,19.277920181996684,2,0,1,0
37,60618.9617653566,7.017653877242373,0.0928013613614891,0.0,2,0,1,0
41,56477.31604578444,13.48362103814642,0.1869236331396916,6.73978792906372,3,1,1,0
41,56120.104148667495,8.341969303183312,0.1921686316570565,18.08447355674464,2,0,1,0
31,43236.47035336937,8.10402011886272,0.0909261942276652,3.344116013071895,1,1,1,0
42,47328.20969012375,9.384971655595503,0.243612308876979,15.80918716060239,2,0,1,0
26,60797.28414983172,17.819996179942173,0.3436158506374239,3.4553362492630626,3,0,1,0
26,39928.62714983304,2.204031900122385,0.7902430230540831,5.030643157863199,2,3,0,1
35,60234.72739443872,18.98175153686046,0.2594798196261071,4.035316351564776,2,0,1,0
49,95398.26135311184,10.392498658979449,0.2160695608656918,9.881411187315484,4,0,0,0
48,78496.52424753475,11.672646092122438,0.3157979973636877,6.2658850529763646,1,1,1,0
50,33449.85018925139,15.464159456825788,0.1604196165838366,3.2406721946956507,6,1,0,0
39,61935.09836877601,5.440657994532412,0.2865034480632093,10.533444042033947,2,0,1,0
41,30055.352110316537,9.379929247102698,0.1941130144757679,6.906359775973515,3,0,0,0
41,40461.08521236236,13.757575729665003,0.160941768735143,9.09936805011748,3,0,0,0
43,61557.714539613495,11.211459968016507,0.0,13.315488161930498,1,0,0,0
39,94695.25586247156,14.08564960578056,0.1969748629688428,8.810681665571204,2,0,1,0
46,75179.63390920225,6.274313847617048,0.025763077374875,10.483786339570928,3,2,0,0
36,26919.631930183663,5.75749848326641,0.7057295814011781,0.0,6,3,0,1
56,68685.27299844143,9.209574921607492,0.3760082597538479,7.187046541596875,2,0,1,0
42,33031.44974438038,14.67850697477357,0.2423103051839171,11.435694498686903,1,0,0,0
35,39713.13358813558,3.8551283199960498,0.3120705676609865,1.5811932970969138,4,3,0,1
28,73425.19332154709,5.644434882043497,0.2746457621802107,6.006075721568162,0,1,1,0
60,60932.74733131931,1.8671971004901728,0.2556868316828986,20.30485692577861,1,0,1,0
29,62772.70057060902,5.964840865269704,0.1263451777459204,5.250561219540527,2,0,1,0
37,33287.86666707278,7.430898369082084,0.1220909141262215,15.365836455762986,1,0,0,0
41,64027.89117430562,4.698343685999418,0.0659580818395843,19.59233883264882,3,0,1,0
41,60434.26036969685,10.330735652474772,0.223423541081056,11.836432996306884,2,0,1,0
51,71332.0429678545,7.324776990686129,0.0234168503825406,13.921897849583573,1,0,1,0
31,43434.12479303202,6.881653629010419,0.1334811459266654,7.736698256912732,2,0,1,0
50,73943.65241585705,3.1604083998797474,0.0,2.0863204875866703,2,0,1,0
38,67067.87594917914,7.399008282062818,0.1181615690758822,5.551992545486919,0,1,1,0
47,65584.80202442,7.359357927901094,0.0781619397259175,8.061123082243036,3,1,0,0
28,69456.30139855665,6.144040243692368,0.0913117693405645,6.51184047300233,5,0,0,0
28,46303.75780522208,0.7235551204939226,0.1312375280938651,11.468826437920416,1,0,0,0
31,87415.83667611555,11.94090004572572,0.2039807503147885,11.723722890954772,3,1,0,0
40,29048.60411727378,6.072995117515209,0.1412557556575978,1.8786170189662703,3,0,0,0
52,23858.09956811308,4.15543380470596,0.4385084914549857,0.0,3,1,1,1
44,61547.48565521668,7.69565215034471,0.2798907672791796,8.439697718043924,5,0,0,0
24,103126.99263458596,1.092254705602809,0.2102478482033032,8.766270622028546,1,0,1,0
22,49339.91836347331,1.54096273166442,0.18195614646493,8.482871857576779,5,0,1,0
41,53447.33125380079,9.486435473799864,0.0,8.838755672011688,1,0,1,0
33,92018.15983777832,2.7795703208807963,0.1466641042779644,10.674370791398196,3,0,0,0
42,43593.43077735065,3.7748074414186217,0.1639968675891633,7.468823323988136,1,0,1,0
31,66469.04728520781,16.807012749680574,0.1120030060469737,5.929241422407538,2,1,0,0
35,33335.65892098008,5.998885238002161,0.2711219272682865,5.749901544284403,4,0,0,0
37,76117.95554002137,4.301854757657061,0.3658592015813623,16.095579944251487,2,0,1,0
36,48060.259379089366,0.0,0.2929896444629616,16.07019682327983,0,2,0,0
39,79929.25230825967,9.408479569136768,0.2706742596955348,11.059373202272148,1,0,1,0
39,55588.68119465372,5.358345554447879,0.0774692326485038,7.164058506936186,1,0,0,0
25,27201.112671170777,0.3486687231983607,0.49577441619976,3.517572587236958,3,4,0,1
26,45592.23282399057,3.8935660213991454,0.228665726856715,9.757238906544858,1,0,1,0
33,93440.8354608464,0.0,0.322485476136253,14.14908888916858,4,1,1,0
